open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704067200000,0.089580,0.089830,0.089540,0.089820,13389339,1704067499999,1200961.863240,2794,8655938,776548.142030,0
1704067500000,0.089820,0.089930,0.089790,0.089880,9289501,1704067799999,834823.103820,1950,4809720,432250.197060,0
1704067800000,0.089890,0.089950,0.089800,0.089840,13032096,1704068099999,1171271.984420,1685,5047058,453638.854900,0
1704068100000,0.089840,0.089920,0.089780,0.089780,9527089,1704068399999,856046.794660,1593,4058101,364649.521870,0
1704068400000,0.089790,0.089980,0.089770,0.089940,10328501,1704068699999,927955.237950,1619,4999737,449195.218510,0
1704068700000,0.089950,0.090010,0.089790,0.089920,11760950,1704068999999,1057470.545200,2415,5730777,515259.993430,0
1704069000000,0.089930,0.090020,0.089840,0.089940,10133221,1704069299999,911103.475140,1708,5156139,463643.995840,0
1704069300000,0.089930,0.090090,0.089890,0.090030,10965211,1704069599999,987048.063950,1978,4669989,420376.943440,0
1704069600000,0.090030,0.090040,0.089920,0.089970,4893558,1704069899999,440295.060790,938,1420441,127804.628460,0
1704069900000,0.089960,0.089980,0.089900,0.089950,4585637,1704070199999,412459.808960,1323,2301635,207032.603610,0
1704070200000,0.089950,0.089970,0.089870,0.089910,3582221,1704070499999,322077.376530,692,2117117,190338.089650,0
1704070500000,0.089920,0.089990,0.089870,0.089900,3031940,1704070799999,272673.043510,645,1460532,131349.947090,0
1704070800000,0.089900,0.089910,0.089580,0.089620,17102531,1704071099999,1534416.846620,2871,7677909,688785.415950,0
1704071100000,0.089620,0.089720,0.089600,0.089720,4906193,1704071399999,439926.026060,1123,2801116,251183.837990,0
1704071400000,0.089720,0.089890,0.089700,0.089860,4820226,1704071699999,432825.543080,1380,2774998,249161.213620,0
1704071700000,0.089860,0.089960,0.089850,0.089930,4189636,1704071999999,376692.997630,1246,1454342,130767.163990,0
1704072000000,0.089930,0.090040,0.089920,0.090010,4357972,1704072299999,392222.771410,1244,2457366,221162.248430,0
1704072300000,0.090020,0.090070,0.089990,0.090020,6949204,1704072599999,625684.476790,1229,2575521,231891.303500,0
1704072600000,0.090010,0.090140,0.090010,0.090090,6643081,1704072899999,598421.839360,1441,4563702,411089.380640,0
1704072900000,0.090090,0.090290,0.090090,0.090170,12327195,1704073199999,1111896.269280,2693,7301450,658551.041790,0
1704073200000,0.090170,0.090230,0.090100,0.090160,8932677,1704073499999,805366.555740,2312,4923401,443897.916450,0
1704073500000,0.090170,0.090290,0.090170,0.090260,8351952,1704073799999,753767.668520,1275,4179548,377216.515160,0
1704073800000,0.090260,0.090270,0.090220,0.090260,3062175,1704074099999,276350.104700,710,1340992,121016.979040,0
1704074100000,0.090260,0.090330,0.090180,0.090200,9524880,1704074399999,859706.621670,1420,4026796,363463.786400,0
1704074400000,0.090200,0.090270,0.090100,0.090150,12858905,1704074699999,1159581.704120,4732,6979137,629328.435090,0
1704074700000,0.090140,0.090200,0.090060,0.090070,5903392,1704074999999,532116.649430,1147,2433975,219414.675400,0
1704075000000,0.090060,0.090130,0.090050,0.090120,5199370,1704075299999,468445.822000,936,3468882,312540.638630,0
1704075300000,0.090120,0.090120,0.090020,0.090060,5062936,1704075599999,455961.069260,996,2589374,233190.391240,0
1704075600000,0.090050,0.090130,0.090030,0.090080,3942948,1704075899999,355188.388970,909,2461759,221757.936100,0
1704075900000,0.090080,0.090090,0.090030,0.090050,2952289,1704076199999,265870.809270,1319,1409574,126942.308240,0
1704076200000,0.090060,0.090110,0.090010,0.090090,3597198,1704076499999,323989.107160,1436,1920749,172994.145110,0
1704076500000,0.090090,0.090210,0.090080,0.090130,5916093,1704076799999,533325.389190,1041,3044642,274481.503550,0
1704076800000,0.090130,0.090130,0.089990,0.090010,4411799,1704077099999,397174.762730,843,1817140,163572.023660,0
1704077100000,0.090010,0.090010,0.089830,0.089840,6709362,1704077399999,603278.971330,1162,2537109,228096.079280,0
1704077400000,0.089850,0.089980,0.089800,0.089880,5516590,1704077699999,495854.467210,862,2287120,205548.032160,0
1704077700000,0.089880,0.089910,0.089850,0.089860,2622990,1704077999999,235762.406940,587,997336,89642.664270,0
1704078000000,0.089870,0.089900,0.089820,0.089830,4634697,1704078299999,416515.411000,881,1970835,177108.720030,0
1704078300000,0.089820,0.089980,0.089790,0.089890,6360841,1704078599999,571807.262550,1031,3748981,336964.122080,0
1704078600000,0.089900,0.089990,0.089830,0.089860,5205042,1704078899999,467945.907220,942,1858234,167039.547360,0
1704078900000,0.089860,0.089860,0.089710,0.089740,9755802,1704079199999,875907.457940,1437,4787381,429806.395290,0
1704079200000,0.089740,0.089760,0.089480,0.089570,11228957,1704079499999,1006166.000740,1908,3596992,322198.936730,0
1704079500000,0.089570,0.089630,0.089470,0.089540,5420869,1704079799999,485387.360530,1083,2318272,207584.649720,0
1704079800000,0.089530,0.089620,0.089470,0.089520,6551914,1704080099999,586653.145880,1192,3858905,345558.861060,0
1704080100000,0.089510,0.089640,0.089470,0.089490,7290626,1704080399999,652882.549010,1255,2765818,247696.127300,0
1704080400000,0.089500,0.089500,0.089080,0.089240,19817515,1704080699999,1768431.221580,3668,8733747,779263.077560,0
1704080700000,0.089250,0.089370,0.089070,0.089340,12861375,1704080999999,1147479.150350,2242,6608468,589633.931870,0
1704081000000,0.089350,0.089370,0.089230,0.089280,6434777,1704081299999,574669.698240,1215,3747196,334633.459630,0
1704081300000,0.089270,0.089390,0.089220,0.089280,5028668,1704081599999,449076.556730,977,3243558,289654.475780,0
1704081600000,0.089290,0.089460,0.089250,0.089430,5975940,1704081899999,534078.113920,1404,3191878,285293.116210,0
1704081900000,0.089420,0.089470,0.089270,0.089280,3871770,1704082199999,346169.420630,963,1648970,147463.907180,0
1704082200000,0.089280,0.089310,0.089050,0.089170,10509018,1704082499999,937173.726800,2140,5156957,459878.010570,0
1704082500000,0.089170,0.089180,0.088740,0.088750,34148182,1704082799999,3035881.277220,4450,12955589,1152222.516170,0
1704082800000,0.088760,0.089050,0.088520,0.088980,30459138,1704083099999,2702213.252940,5430,16123984,1430689.258910,0
1704083100000,0.088980,0.089080,0.088840,0.089040,10405792,1704083399999,925307.437200,2081,5169081,459640.730990,0
1704083400000,0.089030,0.089110,0.088860,0.088980,23395110,1704083699999,2081834.817570,2749,7152841,636538.168530,0
1704083700000,0.088980,0.089100,0.088930,0.089000,7320857,1704083999999,651545.023250,1467,3766157,335181.120570,0
1704084000000,0.089000,0.089020,0.088750,0.088880,10276566,1704084299999,913299.170950,1649,4342422,385892.052120,0
1704084300000,0.088880,0.089050,0.088750,0.089010,22254163,1704084599999,1978215.200140,2447,16109802,1432046.112220,0
1704084600000,0.089010,0.089150,0.088960,0.089140,5455602,1704084899999,485879.483550,1941,3065529,273036.669730,0
1704084900000,0.089140,0.089210,0.089080,0.089170,8710027,1704085199999,776315.319120,1742,3393332,302480.683370,0
1704085200000,0.089170,0.089190,0.089040,0.089100,6358637,1704085499999,566652.260830,1138,2953926,263222.552690,0
1704085500000,0.089100,0.089200,0.089100,0.089180,4591824,1704085799999,409412.122740,973,2271596,202525.441700,0
1704085800000,0.089180,0.089290,0.089170,0.089290,5034935,1704086099999,449300.733050,975,2842834,253677.524400,0
1704086100000,0.089280,0.089310,0.089240,0.089280,4652613,1704086399999,415354.790060,1040,1903843,169958.379900,0
1704086400000,0.089280,0.089360,0.089270,0.089350,4161763,1704086699999,371708.795410,1028,2775927,247928.683200,0
1704086700000,0.089350,0.089360,0.089280,0.089330,3838471,1704086999999,342886.645360,1210,2042682,182471.151310,0
1704087000000,0.089330,0.089400,0.089280,0.089360,6588686,1704087299999,588675.503100,1849,2649820,236763.094660,0
1704087300000,0.089360,0.089470,0.089270,0.089450,4817847,1704087599999,430486.252470,1312,2690756,240442.334150,0
1704087600000,0.089450,0.089480,0.089420,0.089430,4293981,1704087899999,384071.960180,865,1815192,162363.765910,0
1704087900000,0.089430,0.089430,0.089130,0.089170,13611075,1704088199999,1215350.447110,3677,4964157,443201.842920,0
1704088200000,0.089170,0.089170,0.089040,0.089050,7534207,1704088499999,671228.782930,1232,1913113,170415.379180,0
1704088500000,0.089060,0.089070,0.088920,0.089070,4680557,1704088799999,416537.742540,1064,2459598,218866.090490,0
